172.20.0.1 - - [23/Feb/2026:23:53:23 +0530] "GET /admin/accounts/operator/add/ HTTP/1.1" 200 16354 "http://localhost:8000/admin/accounts/operator/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:53:23 +0530] "GET /admin/jsi18n/ HTTP/1.1" 200 3343 "http://localhost:8000/admin/accounts/operator/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
127.0.0.1 - - [23/Feb/2026:23:53:25 +0530] "GET /api/health/ HTTP/1.1" 200 99 "-" "curl/8.14.1"
172.20.0.1 - - [23/Feb/2026:23:53:42 +0530] "POST /admin/accounts/operator/add/ HTTP/1.1" 302 0 "http://localhost:8000/admin/accounts/operator/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:53:42 +0530] "GET /admin/accounts/operator/ HTTP/1.1" 200 13024 "http://localhost:8000/admin/accounts/operator/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:53:42 +0530] "GET /admin/jsi18n/ HTTP/1.1" 200 3343 "http://localhost:8000/admin/accounts/operator/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
127.0.0.1 - - [23/Feb/2026:23:53:55 +0530] "GET /api/health/ HTTP/1.1" 200 99 "-" "curl/8.14.1"
127.0.0.1 - - [23/Feb/2026:23:54:25 +0530] "GET /api/health/ HTTP/1.1" 200 99 "-" "curl/8.14.1"
172.20.0.1 - - [23/Feb/2026:23:54:38 +0530] "OPTIONS /api/auth/admin/login/ HTTP/1.1" 200 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:38 +0530] "POST /api/auth/admin/login/ HTTP/1.1" 200 1125 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "OPTIONS /api/auth/setup-password/ HTTP/1.1" 200 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "POST /api/auth/setup-password/ HTTP/1.1" 200 1097 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "OPTIONS /api/auth/current-user/ HTTP/1.1" 200 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "GET /api/auth/current-user/ HTTP/1.1" 200 302 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "OPTIONS /api/auth/admin/stats/ HTTP/1.1" 200 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "OPTIONS /api/auth/admin/fraud-logs/ HTTP/1.1" 200 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "OPTIONS /api/auth/admin/operators/ HTTP/1.1" 200 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "OPTIONS /api/auth/admin/voter-stats-chart/?period=24h HTTP/1.1" 200 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "OPTIONS /api/auth/admin/notifications/unread-count/ HTTP/1.1" 200 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "GET /api/auth/admin/fraud-logs/ HTTP/1.1" 200 78 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "GET /api/auth/admin/stats/ HTTP/1.1" 200 169 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "GET /api/auth/admin/voter-stats-chart/?period=24h HTTP/1.1" 200 336 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:52 +0530] "GET /api/auth/admin/operators/ HTTP/1.1" 200 318 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:53 +0530] "GET /api/auth/admin/notifications/unread-count/ HTTP/1.1" 200 18 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
127.0.0.1 - - [23/Feb/2026:23:54:55 +0530] "GET /api/health/ HTTP/1.1" 200 99 "-" "curl/8.14.1"
172.20.0.1 - - [23/Feb/2026:23:54:55 +0530] "GET /api/auth/admin/operators/ HTTP/1.1" 200 318 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:59 +0530] "OPTIONS /api/auth/admin/fraud-logs/?page=1&limit=10 HTTP/1.1" 200 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:59 +0530] "GET /api/auth/admin/fraud-logs/?page=1&limit=10 HTTP/1.1" 200 78 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:54:59 +0530] "GET /api/auth/admin/fraud-logs/?page=1&limit=10 HTTP/1.1" 200 78 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:55:02 +0530] "OPTIONS /api/auth/admin/audit-logs/?page=1&limit=15 HTTP/1.1" 200 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:55:02 +0530] "GET /api/auth/admin/audit-logs/?page=1&limit=15 HTTP/1.1" 200 78 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:55:04 +0530] "GET /api/auth/current-user/ HTTP/1.1" 200 302 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:55:04 +0530] "GET /api/auth/admin/notifications/unread-count/ HTTP/1.1" 200 18 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
